"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","COICOP_2015","COICOP Rev. Istat","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-07","Lug-2020",1.3,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-08","Ago-2020",1.3,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-09","Set-2020",1.3,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-10","Ott-2020",-2.4,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-11","Nov-2020",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-12","Dic-2020",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-01","Gen-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-02","Feb-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-03","Mar-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-04","Apr-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-05","Mag-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-06","Giu-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-07","Lug-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-08","Ago-2021",-2.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-09","Set-2021",-2.8,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-10","Ott-2021",-0.3,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-11","Nov-2021",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-12","Dic-2021",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-01","Gen-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-02","Feb-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-03","Mar-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-04","Apr-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-05","Mag-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-06","Giu-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-07","Lug-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-08","Ago-2022",-0.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-09","Set-2022",0.5,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-10","Ott-2022",1.2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-11","Nov-2022",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-12","Dic-2022",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-01","Gen-2023",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-02","Feb-2023",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-03","Mar-2023",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-04","Apr-2023",0.9,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-05","Mag-2023",1.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-06","Giu-2023",1.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-07","Lug-2023",1.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-08","Ago-2023",1.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-09","Set-2023",1.4,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-10","Ott-2023",2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-11","Nov-2023",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-12","Dic-2023",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-01","Gen-2024",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-02","Feb-2024",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-03","Mar-2024",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-04","Apr-2024",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-05","Mag-2024",2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-06","Giu-2024",2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-07","Lug-2024",2,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-08","Ago-2024",2.1,,
"IT","Italia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-09","Set-2024",1.5,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-01","Gen-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-02","Feb-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-03","Mar-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-04","Apr-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-05","Mag-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-06","Giu-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-07","Lug-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-08","Ago-2018",-11.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-09","Set-2018",-10.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-10","Ott-2018",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-11","Nov-2018",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-12","Dic-2018",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-01","Gen-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-02","Feb-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-03","Mar-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-04","Apr-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-05","Mag-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-06","Giu-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-07","Lug-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-08","Ago-2019",-0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-09","Set-2019",0.8,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-10","Ott-2019",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-11","Nov-2019",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2019-12","Dic-2019",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-01","Gen-2020",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-02","Feb-2020",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-03","Mar-2020",1.6,"i","dato imputato (vedi nota a livello di dataset)"
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-04","Apr-2020",1.6,"i","dato imputato (vedi nota a livello di dataset)"
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-05","Mag-2020",1.6,"i","dato imputato (vedi nota a livello di dataset)"
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-06","Giu-2020",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-07","Lug-2020",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-08","Ago-2020",1.6,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-09","Set-2020",1.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-10","Ott-2020",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-11","Nov-2020",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2020-12","Dic-2020",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-01","Gen-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-02","Feb-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-03","Mar-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-04","Apr-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-05","Mag-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-06","Giu-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-07","Lug-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-08","Ago-2021",-1.9,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-09","Set-2021",-2.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-10","Ott-2021",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-11","Nov-2021",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2021-12","Dic-2021",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-01","Gen-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-02","Feb-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-03","Mar-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-04","Apr-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-05","Mag-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-06","Giu-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-07","Lug-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-08","Ago-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-09","Set-2022",0.2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-10","Ott-2022",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-11","Nov-2022",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2022-12","Dic-2022",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-01","Gen-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-02","Feb-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-03","Mar-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-04","Apr-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-05","Mag-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-06","Giu-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-07","Lug-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-08","Ago-2023",1.1,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-09","Set-2023",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-10","Ott-2023",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-11","Nov-2023",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2023-12","Dic-2023",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-01","Gen-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-02","Feb-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-03","Mar-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-04","Apr-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-05","Mag-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-06","Giu-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-07","Lug-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-08","Ago-2024",2,,
"ITC48","Pavia","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2024-09","Set-2024",1.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-01","Gen-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-02","Feb-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-03","Mar-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-04","Apr-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-05","Mag-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-06","Giu-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-07","Lug-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-08","Ago-2018",-10.7,,
"ITD51","Piacenza","55","indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - dati mensili ","7","variazioni percentuali tendenziali","10"," -- istruzione","2018-09","Set-2018",-10.9,,
